id_oferta,fecha_publicacion,ciudad,rol,skills,salario_mensual_mxn,exp_requerida,modalidad
2794,2024-04-24,MTY,ML Engineer,"Pandas, Python, AWS",65250,3,remoto
2795,2024-04-03,MTY,DevOps,"AWS, Docker",52251,5,híbrido
2796,2024-01-20,MTY,Backend,"Java, Docker, Python",33160,1,híbrido
2797,2024-02-07,Puebla,Data Engineer,"Airflow, AWS",56792,2,híbrido
2798,2024-06-01,Puebla,DevOps,"Python, AWS, Docker",51538,3,remoto
2799,2024-03-26,GDL,Data Analyst,"SQL, Power BI, Python, Tableau",28955,3,presencial
2800,2024-03-26,MTY,Data Engineer,"Airflow, SQL",39914,5,remoto
2801,2024-01-17,GDL,ML Engineer,"Pandas, SQL",46187,1,remoto
2802,2024-02-19,Puebla,Data Analyst,"SQL, Tableau, Python, Power BI",25103,3,híbrido
2803,2024-01-02,MTY,Frontend,"Docker, JavaScript",27774,2,híbrido
2804,2024-03-09,CDMX,Backend,"AWS, Java",50464,1,presencial
2805,2024-05-02,MTY,Backend,"Python, Java, Docker, AWS",36649,5,presencial
2806,2024-04-14,Querétaro,Backend,"Java, AWS, Docker",53393,2,híbrido
2807,2024-06-08,CDMX,Data Analyst,"Tableau, Python, Power BI, SQL",44511,1,remoto
2808,2024-02-13,CDMX,DevOps,"Python, Docker, AWS",55530,1,remoto
2809,2024-01-08,CDMX,Frontend,"Docker, JavaScript",24837,3,presencial
2810,2024-03-26,GDL,Backend,"AWS, Python, Java",36300,3,remoto
2811,2024-02-07,GDL,Data Analyst,"Power BI, Python, Tableau",17512,3,remoto
2812,2024-03-25,MTY,ML Engineer,"AWS, Pandas, SQL, Python",62821,1,presencial
2813,2024-02-16,CDMX,DevOps,"Docker, AWS, Python",62141,2,remoto
2814,2024-02-15,CDMX,Frontend,"Docker, JavaScript",53587,1,híbrido
2815,2024-01-01,GDL,Backend,"Python, Java",36974,5,híbrido
2816,2024-05-05,CDMX,ML Engineer,"Pandas, Python, AWS, SQL",44509,2,híbrido
2817,2024-05-01,GDL,DevOps,"AWS, Python",55850,3,presencial
2818,2024-05-12,MTY,ML Engineer,"Pandas, SQL, Python",58589,2,híbrido
2819,2024-02-06,CDMX,Data Analyst,"SQL, Tableau, Python",44892,1,híbrido
2820,2024-04-23,CDMX,Backend,"Java, Docker, AWS",37945,2,remoto
2821,2024-03-02,CDMX,DevOps,"Python, Docker, AWS",51999,2,remoto
2822,2024-02-09,Querétaro,ML Engineer,"SQL, AWS, Pandas, Python",51784,2,presencial
2823,2024-06-11,GDL,Data Engineer,"Airflow, SQL, AWS, Python",31292,1,híbrido
2824,2024-04-22,CDMX,DevOps,"AWS, Python, Docker",50243,3,remoto
2825,2024-04-05,CDMX,Data Engineer,"SQL, AWS, Python",48297,1,remoto
2826,2024-02-17,MTY,DevOps,"Docker, AWS, Python",56675,5,presencial
2827,2024-02-05,CDMX,Backend,"Python, AWS",32779,3,remoto
2828,2024-06-06,GDL,ML Engineer,"AWS, Python",73683,2,híbrido
2829,2024-03-05,CDMX,Data Analyst,"Power BI, Python, Tableau",22873,3,presencial
2830,2024-04-09,Puebla,ML Engineer,"Pandas, SQL",51482,3,híbrido
2831,2024-02-23,CDMX,Backend,"Java, Python, AWS",30403,2,remoto
2832,2024-03-05,Querétaro,Data Engineer,"Python, SQL, Airflow, AWS",49856,5,presencial
2833,2024-02-27,GDL,Backend,"Java, AWS, Docker",39839,1,presencial
2834,2024-01-17,MTY,DevOps,"Python, Docker",68442,3,híbrido
2835,2024-01-13,GDL,DevOps,"Python, AWS, Docker",59013,3,híbrido
2836,2024-06-21,MTY,ML Engineer,"Pandas, AWS, SQL",59274,4,remoto
2837,2024-04-26,CDMX,Backend,"Docker, Python",56076,4,híbrido
2838,2024-04-11,MTY,ML Engineer,"AWS, Python, SQL, Pandas",53811,2,remoto
2839,2024-03-07,GDL,Backend,"Docker, AWS, Java",54219,2,híbrido
2840,2024-02-23,CDMX,ML Engineer,"SQL, AWS, Python, Pandas",56133,1,híbrido
2841,2024-03-14,GDL,Data Analyst,"Tableau, Power BI, SQL",35053,1,híbrido
2842,2024-04-04,CDMX,Frontend,"Docker, JavaScript",45858,1,híbrido
2843,2024-06-10,GDL,Frontend,"Docker, JavaScript",41487,2,híbrido
2844,2024-01-05,GDL,Data Analyst,"Tableau, Power BI, SQL",24122,2,híbrido
2845,2024-03-01,CDMX,Frontend,"Docker, JavaScript",52993,3,híbrido
2846,2024-06-12,Querétaro,DevOps,"Python, AWS",59316,1,remoto
2847,2024-06-20,MTY,Frontend,"Docker, JavaScript",30921,1,híbrido
2848,2024-05-01,CDMX,DevOps,"AWS, Python, Docker",53992,1,remoto
2849,2024-05-20,Puebla,Frontend,"Docker, JavaScript",54551,3,híbrido
2850,2024-06-18,CDMX,ML Engineer,"Pandas, SQL, AWS, Python",64449,3,híbrido
2851,2024-01-13,MTY,ML Engineer,"SQL, AWS",41082,4,híbrido
2852,2024-06-18,MTY,ML Engineer,"SQL, Pandas, AWS",48983,4,remoto
2853,2024-02-26,Querétaro,DevOps,"AWS, Docker",37011,5,híbrido
2854,2024-03-27,GDL,Backend,"Docker, Java",40155,1,presencial
2855,2024-03-08,CDMX,Frontend,"Docker, JavaScript",32790,1,híbrido
2856,2024-03-12,Puebla,ML Engineer,"AWS, Pandas, Python, SQL",76578,3,híbrido
2857,2024-05-03,CDMX,Frontend,"Docker, JavaScript",33842,1,híbrido
2858,2024-01-07,CDMX,Data Engineer,"SQL, Airflow, Python",45704,3,presencial
2859,2024-04-12,MTY,ML Engineer,"Python, Pandas",68756,1,remoto
2860,2024-06-14,MTY,Frontend,"JavaScript, Docker",32881,3,remoto
2861,2024-06-14,CDMX,Data Engineer,"Airflow, AWS",39053,1,híbrido
2862,2024-06-15,MTY,Backend,"Java, AWS, Python, Docker",46440,1,híbrido
2863,2024-03-11,Puebla,Backend,"Java, AWS",40429,2,remoto
2864,2024-05-12,GDL,Frontend,"Docker, JavaScript",57913,3,híbrido
2865,2024-04-22,GDL,Frontend,"JavaScript, Docker",50179,3,híbrido
2866,2024-05-25,CDMX,DevOps,"Docker, AWS, Python",51970,1,remoto
2867,2024-04-22,GDL,ML Engineer,"Pandas, SQL, AWS",37499,2,remoto
2868,2024-04-21,CDMX,Data Engineer,"Airflow, SQL, AWS",49544,1,híbrido
2869,2024-03-21,GDL,Data Engineer,"Python, Airflow",41411,4,híbrido
2870,2024-01-12,GDL,Data Engineer,"SQL, Airflow, AWS, Python",47558,3,presencial
2871,2024-05-12,Puebla,Backend,"Java, Docker, Python, AWS",56361,1,remoto
2872,2024-05-04,MTY,Data Engineer,"AWS, Python",48963,5,híbrido
2873,2024-06-04,Puebla,DevOps,"Docker, AWS",61078,1,híbrido
2874,2024-03-10,GDL,DevOps,"Python, AWS",36655,3,híbrido
2875,2024-03-02,Puebla,Backend,"Java, Python, AWS, Docker",39476,1,híbrido
2876,2024-04-16,Querétaro,Data Analyst,"Tableau, SQL, Python",21395,2,remoto
2877,2024-03-02,MTY,Backend,"Docker, Java",33470,3,presencial
2878,2024-06-20,CDMX,ML Engineer,"SQL, Python",67179,2,remoto
2879,2024-02-12,CDMX,DevOps,"AWS, Docker",44444,1,presencial
2880,2024-06-11,Querétaro,ML Engineer,"SQL, Pandas",67898,1,híbrido
2881,2024-03-24,GDL,Frontend,"JavaScript, Docker",35077,1,híbrido
2882,2024-06-12,MTY,ML Engineer,"SQL, Python",54151,2,híbrido
2883,2024-01-15,MTY,Frontend,"JavaScript, Docker",43896,3,remoto
2884,2024-03-01,Puebla,Frontend,"Docker, JavaScript",39829,5,híbrido
2885,2024-05-26,MTY,DevOps,"Docker, AWS, Python",33377,1,híbrido
2886,2024-03-14,Querétaro,Backend,"Java, AWS, Docker",42116,3,híbrido
2887,2024-02-17,CDMX,ML Engineer,"Python, Pandas",41925,5,presencial
2888,2024-02-24,CDMX,ML Engineer,"SQL, Python, Pandas, AWS",42718,2,remoto
2889,2024-01-10,CDMX,Frontend,"JavaScript, Docker",47155,1,remoto
2890,2024-05-19,CDMX,Data Engineer,"AWS, SQL, Python, Airflow",48153,1,presencial
2891,2024-02-10,MTY,Frontend,"Docker, JavaScript",29661,1,híbrido
2892,2024-02-16,Querétaro,Backend,"Docker, Python, Java",57064,3,remoto
2893,2024-01-22,GDL,ML Engineer,"Pandas, Python, AWS, SQL",66974,1,remoto
2894,2024-03-13,GDL,Data Engineer,"Python, AWS, SQL",39829,1,híbrido
2895,2024-02-03,CDMX,Backend,"AWS, Python",44240,3,remoto
2896,2024-03-21,Querétaro,ML Engineer,"SQL, AWS, Python",50743,5,híbrido
2897,2024-01-24,CDMX,ML Engineer,"Python, AWS, SQL, Pandas",59068,3,remoto
2898,2024-04-07,CDMX,Data Analyst,"Tableau, Python, SQL, Power BI",36961,2,remoto
2899,2024-01-03,GDL,Data Engineer,"Python, Airflow, SQL",58401,2,remoto
2900,2024-03-12,CDMX,Data Analyst,"Tableau, SQL, Python, Power BI",34772,1,remoto
2901,2024-02-15,CDMX,Data Engineer,"AWS, Airflow",58915,2,remoto
2902,2024-04-19,MTY,Backend,"AWS, Python",46272,1,híbrido
2903,2024-01-10,MTY,ML Engineer,"AWS, SQL, Pandas",56572,1,híbrido
2904,2024-05-16,Querétaro,ML Engineer,"Pandas, AWS, Python",48205,1,híbrido
2905,2024-03-22,CDMX,Data Engineer,"Airflow, SQL, Python",47341,1,presencial
2906,2024-03-27,MTY,DevOps,"Python, AWS, Docker",46090,2,híbrido
2907,2024-03-25,CDMX,Backend,"Java, Python, Docker, AWS",45173,3,presencial
2908,2024-05-26,Puebla,Data Engineer,"SQL, Airflow",34719,3,remoto
2909,2024-05-26,CDMX,DevOps,"Docker, Python, AWS",48058,2,presencial
2910,2024-06-19,GDL,Frontend,"Docker, JavaScript",32699,3,presencial
2911,2024-03-06,CDMX,Frontend,"Docker, JavaScript",35159,3,híbrido
2912,2024-06-24,GDL,Frontend,"Docker, JavaScript",43136,1,híbrido
2913,2024-06-09,GDL,Data Engineer,"Python, Airflow, SQL",62205,2,remoto
2914,2024-06-13,CDMX,ML Engineer,"Pandas, AWS, SQL, Python",52786,2,remoto
2915,2024-02-19,CDMX,Frontend,"Docker, JavaScript",42227,3,presencial
2916,2024-03-21,GDL,Data Engineer,"Airflow, Python",43302,2,presencial
2917,2024-01-20,CDMX,Frontend,"JavaScript, Docker",43711,5,remoto
2918,2024-06-18,CDMX,Data Engineer,"Airflow, SQL, Python, AWS",60636,4,presencial
2919,2024-04-17,CDMX,Frontend,"Docker, JavaScript",43451,1,híbrido
2920,2024-04-24,CDMX,Data Engineer,"Airflow, Python",40328,1,remoto
2921,2024-06-10,MTY,DevOps,"Docker, Python",32949,1,híbrido
2922,2024-03-04,MTY,Data Analyst,"Python, SQL, Tableau",40133,3,presencial
2923,2024-05-12,MTY,Frontend,"JavaScript, Docker",39769,2,híbrido
2924,2024-04-06,GDL,Backend,"AWS, Docker, Java",56561,1,remoto
2925,2024-06-26,Querétaro,Data Analyst,"SQL, Power BI, Tableau",15000,2,híbrido
2926,2024-03-06,MTY,Data Analyst,"SQL, Python, Tableau",39341,1,presencial
2927,2024-05-03,CDMX,DevOps,"Docker, Python, AWS",26583,2,híbrido
2928,2024-06-20,CDMX,Data Analyst,"Tableau, SQL, Power BI, Python",32498,2,remoto
2929,2024-05-23,CDMX,DevOps,"Python, Docker",61978,1,remoto
2930,2024-05-22,GDL,DevOps,"Docker, Python",70460,4,presencial
2931,2024-01-13,GDL,Data Analyst,"Python, SQL",29844,2,híbrido
2932,2024-02-01,CDMX,Data Engineer,"Python, Airflow",33640,3,presencial
2933,2024-02-09,CDMX,Data Analyst,"SQL, Tableau",40858,5,presencial
2934,2024-01-11,Querétaro,Frontend,"JavaScript, Docker",28707,1,remoto
2935,2024-02-03,CDMX,Data Engineer,"SQL, Airflow, Python",47027,2,híbrido
2936,2024-02-07,MTY,ML Engineer,"Pandas, Python, AWS, SQL",60175,5,remoto
2937,2024-05-01,CDMX,Backend,"Docker, Python, AWS, Java",54828,3,híbrido
2938,2024-05-08,MTY,Frontend,"Docker, JavaScript",41651,3,híbrido
2939,2024-04-21,MTY,Backend,"Java, Python, AWS, Docker",35076,2,presencial
2940,2024-04-26,GDL,Data Analyst,"Python, Power BI, SQL, Tableau",37491,3,presencial
2941,2024-01-24,CDMX,ML Engineer,"Pandas, SQL",63797,1,híbrido
2942,2024-02-13,MTY,Backend,"Docker, Python",58441,1,híbrido
2943,2024-05-15,Puebla,DevOps,"AWS, Python, Docker",53563,2,híbrido
2944,2024-05-11,Puebla,Data Analyst,"Python, Power BI, Tableau",51760,1,presencial
2945,2024-03-06,MTY,ML Engineer,"Python, Pandas, SQL, AWS",51905,1,híbrido
2946,2024-01-10,Querétaro,DevOps,"AWS, Docker",63078,1,remoto
2947,2024-06-24,CDMX,DevOps,"Docker, Python",55242,2,híbrido
2948,2024-01-24,Puebla,Backend,"AWS, Python",43274,5,presencial
2949,2024-03-22,Querétaro,Data Engineer,"Python, Airflow, AWS",63370,1,remoto
2950,2024-04-26,MTY,Data Analyst,"Python, Power BI, SQL",50249,2,híbrido
2951,2024-03-18,CDMX,Data Engineer,"Python, AWS, Airflow",44146,1,híbrido
2952,2024-04-15,GDL,Data Engineer,"Python, SQL, Airflow",50520,5,híbrido
2953,2024-03-16,CDMX,Backend,"Java, Docker, Python",51408,1,presencial
2954,2024-06-27,CDMX,Data Engineer,"Airflow, AWS, SQL, Python",38717,2,híbrido
2955,2024-01-08,CDMX,Frontend,"JavaScript, Docker",39932,5,híbrido
2956,2024-03-22,GDL,Data Engineer,"Airflow, AWS",62848,3,remoto
2957,2024-04-09,CDMX,Data Engineer,"SQL, AWS, Python",50925,3,presencial
2958,2024-02-05,Puebla,Data Engineer,"Python, SQL, AWS",56330,4,presencial
2959,2024-05-20,MTY,Data Analyst,"SQL, Python, Power BI",51895,4,remoto
2960,2024-05-07,GDL,ML Engineer,"AWS, Pandas",47475,5,híbrido
2961,2024-04-20,Puebla,ML Engineer,"Python, AWS",48222,2,remoto
2962,2024-02-16,CDMX,Data Engineer,"SQL, AWS, Airflow",28172,2,remoto
2963,2024-02-08,Puebla,Backend,"Java, AWS",45404,4,híbrido
2964,2024-05-11,MTY,Frontend,"Docker, JavaScript",36910,2,remoto
2965,2024-05-15,CDMX,Backend,"AWS, Python, Docker",24931,2,híbrido
2966,2024-01-01,CDMX,Data Analyst,"Python, Power BI, SQL",34771,2,híbrido
2967,2024-01-17,MTY,Backend,"Docker, AWS, Java",50454,2,presencial
2968,2024-04-21,GDL,Frontend,"Docker, JavaScript",31696,3,híbrido
2969,2024-03-14,Puebla,Data Engineer,"AWS, Airflow, Python",49420,3,híbrido
2970,2024-02-22,GDL,ML Engineer,"Python, Pandas, AWS",53597,1,híbrido
2971,2024-04-12,MTY,Data Analyst,"SQL, Python",40233,4,híbrido
2972,2024-02-10,GDL,Data Engineer,"Airflow, AWS, Python",44566,3,remoto
2973,2024-04-20,Querétaro,Backend,"Docker, Python",45920,4,híbrido
2974,2024-02-14,Querétaro,ML Engineer,"Python, SQL, Pandas",47930,1,remoto
2975,2024-03-21,MTY,ML Engineer,"Pandas, SQL, AWS",42290,2,presencial
2976,2024-04-06,GDL,Frontend,"Docker, JavaScript",29372,2,presencial
2977,2024-06-08,CDMX,Backend,"Java, AWS, Python",28647,1,remoto
2978,2024-01-11,CDMX,Data Engineer,"Python, AWS, Airflow, SQL",41435,3,presencial
2979,2024-02-26,CDMX,Frontend,"JavaScript, Docker",33763,2,híbrido
2980,2024-04-25,CDMX,Frontend,"Docker, JavaScript",54982,2,remoto
2981,2024-04-18,Querétaro,Data Analyst,"SQL, Tableau",45815,1,remoto
2982,2024-02-21,GDL,Data Analyst,"Power BI, SQL",19342,3,remoto
2983,2024-01-19,MTY,DevOps,"AWS, Python",35881,2,híbrido
2984,2024-05-27,Puebla,Data Engineer,"SQL, Python, Airflow, AWS",44940,2,híbrido
2985,2024-01-23,MTY,DevOps,"Docker, Python",55946,1,remoto
2986,2024-04-21,Puebla,Data Engineer,"Python, SQL",55020,2,híbrido
2987,2024-06-02,MTY,Data Analyst,"SQL, Python",27106,5,híbrido
2988,2024-05-22,Querétaro,Data Engineer,"Python, AWS",56089,2,remoto
2989,2024-03-03,GDL,Backend,"Docker, AWS",41096,3,remoto
2990,2024-04-09,Querétaro,Data Analyst,"Tableau, Python",38046,2,híbrido
2991,2024-02-06,GDL,Data Analyst,"Power BI, Python, Tableau, SQL",40597,2,híbrido
2992,2024-02-14,CDMX,Data Engineer,"Python, Airflow, AWS, SQL",62784,1,remoto
2993,2024-03-05,GDL,Data Engineer,"Airflow, SQL, AWS",39092,5,remoto
2994,2024-05-19,Puebla,Data Engineer,"AWS, SQL",51719,1,híbrido
2995,2024-02-12,MTY,Data Analyst,"Power BI, Python, Tableau",43129,1,presencial
2996,2024-04-18,CDMX,Frontend,"JavaScript, Docker",52836,3,híbrido
2997,2024-02-03,MTY,Data Analyst,"Python, SQL",36993,3,presencial
2998,2024-04-05,CDMX,Backend,"Docker, AWS",33386,1,híbrido
2999,2024-05-09,MTY,DevOps,"AWS, Docker",46903,2,híbrido
3000,2024-01-03,CDMX,DevOps,"AWS, Python",57144,4,remoto
3001,2024-04-01,GDL,Backend,"AWS, Java, Python, Docker",54606,2,remoto
3002,2024-03-11,GDL,Data Analyst,"Tableau, Python, SQL, Power BI",56459,2,presencial
3003,2024-06-05,CDMX,DevOps,"Python, AWS, Docker",42964,2,híbrido
3004,2024-06-27,MTY,ML Engineer,"SQL, Pandas, AWS, Python",66383,5,remoto
3005,2024-05-08,MTY,ML Engineer,"SQL, AWS, Python",63777,5,presencial
3006,2024-01-14,MTY,DevOps,"AWS, Docker",49042,4,remoto
3007,2024-03-05,Puebla,Frontend,"Docker, JavaScript",32084,2,híbrido
3008,2024-04-18,CDMX,Backend,"Java, AWS",41058,2,híbrido
3009,2024-02-17,CDMX,Backend,"Python, Docker, AWS, Java",39638,1,híbrido
3010,2024-04-10,CDMX,Frontend,"Docker, JavaScript",44688,2,remoto
3011,2024-03-22,Puebla,DevOps,"Docker, AWS, Python",56423,4,presencial
3012,2024-01-14,CDMX,Frontend,"JavaScript, Docker",26325,2,remoto
3013,2024-06-03,MTY,ML Engineer,"SQL, Python, AWS",50221,3,híbrido
3014,2024-03-13,MTY,DevOps,"Docker, Python",53395,3,remoto
3015,2024-03-08,GDL,Data Analyst,"Power BI, Tableau",27798,3,presencial
3016,2024-04-06,MTY,Data Engineer,"Python, Airflow, SQL, AWS",59810,1,presencial
3017,2024-05-26,Puebla,Data Engineer,"Airflow, Python, AWS, SQL",49773,4,presencial
3018,2024-05-05,MTY,Backend,"Java, Python",33549,2,remoto
3019,2024-06-26,Querétaro,ML Engineer,"Python, SQL",77218,2,remoto
3020,2024-05-13,CDMX,ML Engineer,"Python, AWS, SQL",56611,2,remoto
3021,2024-04-10,MTY,ML Engineer,"AWS, Pandas",50541,1,híbrido
3022,2024-05-20,MTY,Data Engineer,"Python, Airflow, AWS, SQL",31961,2,híbrido
3023,2024-05-06,GDL,Data Engineer,"Airflow, SQL",36302,2,remoto
3024,2024-05-02,CDMX,Data Analyst,"Python, Power BI, SQL, Tableau",63543,2,híbrido
3025,2024-04-17,CDMX,Backend,"Docker, Python, Java, AWS",48556,2,presencial
3026,2024-02-02,CDMX,ML Engineer,"AWS, Python, SQL",56649,4,presencial
3027,2024-04-11,Puebla,Backend,"Java, Docker, AWS",55607,2,presencial
3028,2024-04-24,GDL,DevOps,"Docker, AWS",36529,1,híbrido
3029,2024-02-23,CDMX,DevOps,"Python, AWS",58437,3,híbrido
3030,2024-01-24,GDL,Data Analyst,"SQL, Python, Power BI, Tableau",41473,1,remoto
3031,2024-01-01,CDMX,Data Analyst,"Python, Power BI",46959,1,remoto
3032,2024-05-11,Querétaro,Data Engineer,"Python, AWS, SQL, Airflow",52401,2,remoto
3033,2024-03-22,CDMX,Data Analyst,"Tableau, SQL, Power BI",39044,4,remoto
3034,2024-05-18,Puebla,Data Analyst,"Python, Tableau, SQL",37858,4,presencial
3035,2024-01-18,GDL,DevOps,"Python, Docker, AWS",54624,2,remoto
3036,2024-02-26,CDMX,Data Analyst,"SQL, Python, Tableau, Power BI",46455,5,remoto
3037,2024-03-09,MTY,Frontend,"JavaScript, Docker",50931,2,híbrido
3038,2024-03-06,MTY,ML Engineer,"AWS, Pandas",79728,1,presencial
3039,2024-02-12,MTY,Data Analyst,"Python, SQL, Power BI",48979,2,híbrido
3040,2024-01-12,MTY,Data Engineer,"Airflow, AWS, SQL",38167,3,híbrido
3041,2024-03-13,GDL,ML Engineer,"Python, AWS, SQL, Pandas",76871,2,remoto
3042,2024-01-09,GDL,Frontend,"Docker, JavaScript",32197,1,presencial
3043,2024-05-06,CDMX,Data Engineer,"Airflow, Python, AWS, SQL",51875,1,remoto
3044,2024-02-27,MTY,Data Analyst,"Python, Tableau, Power BI",39826,1,híbrido
3045,2024-06-06,MTY,Data Engineer,"AWS, SQL, Python",40533,5,presencial
3046,2024-06-13,GDL,Backend,"Java, Docker, AWS",41356,1,híbrido
3047,2024-01-22,CDMX,DevOps,"Python, AWS, Docker",31748,3,remoto
3048,2024-02-17,GDL,ML Engineer,"SQL, Python, Pandas",51283,3,híbrido
3049,2024-01-22,Querétaro,Data Engineer,"AWS, Airflow",55469,1,híbrido
3050,2024-03-05,Puebla,DevOps,"AWS, Docker, Python",42322,1,híbrido
3051,2024-03-23,MTY,Data Analyst,"Python, Power BI",37598,1,presencial
3052,2024-05-04,MTY,ML Engineer,"Pandas, Python, SQL",57259,2,híbrido
3053,2024-04-24,CDMX,Frontend,"Docker, JavaScript",22775,1,remoto
3054,2024-04-02,GDL,Data Engineer,"Airflow, AWS, SQL",55549,1,remoto
3055,2024-06-14,CDMX,ML Engineer,"SQL, AWS",66265,5,híbrido
3056,2024-03-12,GDL,Backend,"Docker, Python, Java",42084,4,híbrido
3057,2024-01-05,GDL,Backend,"Docker, Python, Java, AWS",49106,1,remoto
3058,2024-05-18,CDMX,Data Engineer,"AWS, SQL, Airflow, Python",57041,3,remoto
3059,2024-04-01,GDL,Data Engineer,"Python, Airflow, AWS, SQL",45532,5,híbrido
3060,2024-04-13,MTY,Backend,"AWS, Python, Java, Docker",38666,3,híbrido
3061,2024-05-21,GDL,Data Analyst,"SQL, Python, Power BI, Tableau",27371,2,presencial
3062,2024-02-09,MTY,Backend,"Docker, Java",40178,2,remoto
3063,2024-03-14,CDMX,DevOps,"AWS, Python, Docker",39811,3,híbrido
3064,2024-02-24,CDMX,ML Engineer,"Pandas, AWS, Python, SQL",36852,1,remoto
3065,2024-01-17,MTY,Data Engineer,"AWS, Python, SQL",43263,2,remoto
3066,2024-06-13,Querétaro,Backend,"Python, Docker",48256,3,remoto
3067,2024-03-03,CDMX,Backend,"Docker, AWS, Java, Python",40749,4,híbrido
3068,2024-03-04,Querétaro,Frontend,"Docker, JavaScript",31591,4,remoto
3069,2024-04-20,Puebla,ML Engineer,"SQL, Pandas",41239,2,presencial
3070,2024-02-10,CDMX,Frontend,"JavaScript, Docker",29841,1,remoto
3071,2024-01-21,CDMX,Backend,"Docker, AWS, Java, Python",46340,3,presencial
3072,2024-01-26,Querétaro,Data Engineer,"Airflow, AWS, SQL",54907,3,remoto
3073,2024-02-15,CDMX,Backend,"AWS, Docker, Java",35371,1,híbrido
3074,2024-01-22,CDMX,DevOps,"Python, Docker",63066,1,remoto
3075,2024-05-26,MTY,Backend,"Docker, Java",53598,3,presencial
3076,2024-05-26,GDL,Data Analyst,"Tableau, Power BI",19679,1,presencial
3077,2024-04-10,GDL,Frontend,"Docker, JavaScript",35493,2,remoto
3078,2024-06-27,GDL,Backend,"Python, Docker, AWS, Java",29238,1,híbrido
3079,2024-01-19,Puebla,Backend,"Java, Python",38766,2,remoto
3080,2024-05-03,CDMX,Backend,"Python, Java, AWS, Docker",42589,2,presencial
3081,2024-03-22,MTY,ML Engineer,"Pandas, AWS, Python, SQL",61187,3,remoto
3082,2024-01-19,GDL,ML Engineer,"AWS, Python, SQL",49217,3,remoto
3083,2024-02-10,CDMX,ML Engineer,"SQL, Python, AWS",38503,3,remoto
3084,2024-04-06,CDMX,Data Engineer,"Python, SQL",51449,1,híbrido
3085,2024-01-22,MTY,Frontend,"JavaScript, Docker",44602,1,híbrido
3086,2024-03-07,MTY,DevOps,"Python, AWS, Docker",50274,5,presencial
3087,2024-04-02,GDL,DevOps,"AWS, Docker, Python",52130,2,remoto
3088,2024-01-25,GDL,Data Analyst,"Python, SQL, Tableau",35303,3,remoto
3089,2024-02-09,MTY,Data Engineer,"Python, Airflow",40534,3,remoto
3090,2024-03-03,MTY,Backend,"Java, Docker, Python, AWS",36790,1,remoto
3091,2024-06-12,MTY,Data Engineer,"Airflow, Python",40639,1,remoto
3092,2024-04-03,MTY,Frontend,"JavaScript, Docker",31237,2,remoto
3093,2024-04-22,CDMX,DevOps,"Python, Docker",39878,2,híbrido
3094,2024-02-21,Querétaro,ML Engineer,"SQL, AWS",37562,4,híbrido
3095,2024-03-12,GDL,Data Analyst,"Tableau, Power BI, Python",30494,5,remoto
3096,2024-02-07,CDMX,Backend,"Java, AWS, Docker",38122,2,híbrido
3097,2024-05-07,CDMX,Frontend,"Docker, JavaScript",47388,2,híbrido
3098,2024-03-17,CDMX,Data Analyst,"SQL, Power BI",32686,1,híbrido
3099,2024-01-19,CDMX,ML Engineer,"Pandas, Python",57625,3,remoto
3100,2024-01-27,GDL,DevOps,"Python, Docker",37712,2,híbrido
3101,2024-03-26,CDMX,Data Analyst,"Power BI, Python, Tableau",34411,2,híbrido
3102,2024-03-10,MTY,ML Engineer,"AWS, Pandas",49691,3,híbrido
3103,2024-03-22,CDMX,Data Engineer,"Python, SQL",53572,3,remoto
3104,2024-05-19,Querétaro,Backend,"AWS, Java, Python, Docker",38943,1,remoto
3105,2024-04-02,CDMX,Backend,"Docker, Python, AWS",45919,1,presencial
3106,2024-06-10,MTY,Data Analyst,"SQL, Python",21016,5,híbrido
3107,2024-02-17,CDMX,ML Engineer,"Python, Pandas, SQL, AWS",58084,3,presencial
3108,2024-03-18,Puebla,Frontend,"Docker, JavaScript",39827,3,híbrido
